No,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,MarketCap_Num,PE_Num,Change_Num,Volume_Num,Cap_Category,Is_Gainer,Is_Loser,Abs_Change,Log_Volume,Log_MarketCap,Price_Band,Change_ZScore
891,BBAI,BigBear.ai Holdings Inc,Technology,Information Technology Services,USA,1.70B,-,3.58,4.68%,"23,002,192",1700000000.0,,4.68,23002192,Small Cap,True,False,4.68,16.951100117174196,21.253894088596816,Penny,1.0864595149820078
892,BBAR,BBVA Argentina ADR,Financial,Banks - Regional,Argentina,3.27B,17.55,16.01,-1.66%,"595,765",3270000000.0,17.55,-1.66,595765,Mid Cap,False,True,1.66,13.297603251503412,21.908055822161383,Very Low,-0.4958139750218244
893,BBAX,JPMorgan BetaBuilders Developed Asia Pacific ex-Japan ETF,Financial,Exchange Traded Fund,USA,-,-,59.92,-0.20%,"257,704",,,-0.2,257704,Unknown,False,True,0.2,12.459570798858131,,Mid,-0.13144184640895457
894,BBB,Cyber Hornet S&P 500 and Bitcoin 75 /25 Strategy ETF,Financial,Exchange Traded Fund,USA,-,-,26.82,-0.40%,"3,331",,,-0.4,3331,Unknown,False,True,0.4,8.111328003286733,,Low,-0.18135583662989566
895,BBBI,BondBloxx BBB Rated 5-10 Year Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,51.41,0.21%,"44,455",,,0.21,44455,Unknown,True,False,0.21,10.702255214959758,,Mid,-0.029118166456025364
896,BBBL,BondBloxx BBB Rated 10+ Year Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,47.67,0.60%,2,,,0.6,2,Unknown,True,False,0.6,1.0986122886681098,,Low,0.06821411447480973
897,BBBS,BondBloxx BBB Rated 1-5 Year Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,51.05,0.13%,"41,924",,,0.13,41924,Unknown,True,False,0.13,10.64363758669141,,Mid,-0.04908376254440179
898,BBBY,Bed Bath & Beyond Inc,Consumer Cyclical,Internet Retail,USA,320.33M,-,4.62,-0.86%,"2,003,509",320330000.0,,-0.86,2003509,Small Cap,False,True,0.86,14.510411200311166,19.584862275506833,Penny,-0.29615801413806014
899,BBC,Virtus Biotech Clinical Trials ETF,Financial,Exchange Traded Fund,USA,-,-,42.84,0.98%,"11,975",,,0.98,11975,Unknown,True,False,0.98,9.390659926099465,,Low,0.16305069589459778
900,BBCA,JPMorgan BetaBuilders Canada ETF,Financial,Exchange Traded Fund,USA,-,-,94.92,0.31%,"331,652",,,0.31,331652,Unknown,True,False,0.31,12.711844520593477,,Mid,-0.004161171345554825
901,BBCB,JPMorgan BetaBuilders USD Investment Grade Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,45.31,0.41%,"5,146",,,0.41,5146,Unknown,True,False,0.41,8.546169299652755,,Low,0.020795823764915705
902,BBCP,Concrete Pumping Holdings Inc,Industrials,Engineering & Construction,USA,352.56M,75.30,6.98,-1.97%,"77,998",352560000.0,75.3,-1.97,77998,Small Cap,False,True,1.97,11.264451285076724,19.680731381334404,Very Low,-0.5731806598642831
903,BBCQ,Bleichroeder Acquisition Corp II,Financial,Shell Companies,USA,383.68M,-,10.01,-0.20%,"3,797",383680000.0,,-0.2,3797,Small Cap,False,True,0.2,8.242229891372231,19.76531943240976,Very Low,-0.13144184640895457
904,BBD,Banco Bradesco S.A. ADR,Financial,Banks - Regional,Brazil,19.33B,9.12,3.66,-1.88%,"29,498,954",19330000000.0,9.12,-1.88,29498954,Large Cap,False,True,1.88,17.1998653969538,23.684924130218384,Penny,-0.5507193642648596
905,BBDC,Barings BDC Inc,Financial,Asset Management,USA,876.40M,8.64,8.37,2.57%,"649,839",876400000.0,8.64,2.57,649839,Small Cap,True,False,2.57,13.384481457724835,20.591333166826615,Very Low,0.5598669181510793
906,BBEM,JPMorgan BetaBuilders Emerging Markets Equity ETF,Financial,Exchange Traded Fund,USA,-,-,65.63,-1.10%,"1,088",,,-1.1,1088,Unknown,False,True,1.1,6.9930151229329605,,Mid,-0.35605480240318943
907,BBEU,JPMorgan BetaBuilders Europe ETF,Financial,Exchange Traded Fund,USA,-,-,73.01,-0.69%,"377,968",,,-0.69,377968,Unknown,False,True,0.69,12.842567460656662,,Mid,-0.2537311224502602
908,BBGI,Beasley Broadcast Group Inc,Communication Services,Broadcasting,USA,5.79M,-,3.21,-5.31%,"7,502",5790000.0,,-5.31,7502,Micro Cap,False,True,5.31,8.923058219545728,15.571643022260735,Penny,-1.406744296553999
909,BBH,VanEck Biotech ETF,Financial,Exchange Traded Fund,USA,-,-,187.79,-0.82%,"3,193",,,-0.82,3193,Unknown,False,True,0.82,8.069029328774958,,High,-0.2861752160938719
910,BBHL,BBH Select Large Cap ETF,Financial,Exchange Traded Fund,USA,-,-,15.1,0.23%,"82,396",,,0.23,82396,Unknown,True,False,0.23,11.319304307467794,,Very Low,-0.024126767433931252
911,BBHM,BBH Select Mid Cap ETF,Financial,Exchange Traded Fund,USA,-,-,11.17,0.72%,"222,232",,,0.72,222232,Unknown,True,False,0.72,12.311481660011912,,Very Low,0.09816250860737437
912,BBHY,JPMorgan BetaBuilders USD High Yield Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,45.75,0.18%,"69,943",,,0.18,69943,Unknown,True,False,0.18,11.155450200860727,,Low,-0.036605264989166525
913,BBIB,JPMorgan BetaBuilders U.S. Treasury Bond 3-10 Year ETF,Financial,Exchange Traded Fund,USA,-,-,98.43,0.11%,242,,,0.11,242,Unknown,True,False,0.11,5.493061443340548,,Mid,-0.0540751615664959
914,BBIN,JPMorgan BetaBuilders International Equity ETF,Financial,Exchange Traded Fund,USA,-,-,73.89,-0.58%,"361,257",,,-0.58,361257,Unknown,False,True,0.58,12.797347663492294,,Mid,-0.2262784278287426
915,BBIO,BridgeBio Pharma Inc,Healthcare,Biotechnology,USA,14.18B,-,73.15,-1.75%,"1,229,903",14180000000.0,,-1.75,1229903,Large Cap,False,True,1.75,14.022446675522147,23.375098358120916,Mid,-0.5182752706212479
916,BBJP,JPMorgan BetaBuilders Japan ETF,Financial,Exchange Traded Fund,USA,-,-,69.6,-1.49%,"1,616,328",,,-1.49,1616328,Unknown,False,True,1.49,14.295668086450638,,Mid,-0.4533870833340245
917,BBLB,JPMorgan BetaBuilders U.S. Treasury Bond 20+ Year ETF,Financial,Exchange Traded Fund,USA,-,-,82.13,0.59%,764,,,0.59,764,Unknown,True,False,0.59,6.639875833826536,,Mid,0.06571841496376267
918,BBLG,Bone Biologics Corp,Healthcare,Biotechnology,USA,2.23M,-,1.24,6.90%,"24,542",2230000.0,,6.9,24542,Micro Cap,True,False,6.9,10.108181960181808,14.617512591866694,Penny,1.6405048064344538
919,BBLU,EA Bridgeway Blue Chip ETF,Financial,Exchange Traded Fund,USA,-,-,14.81,0.37%,"110,408",,,0.37,110408,Unknown,True,False,0.37,11.611946931241546,,Very Low,0.010813025720727497
920,BBMC,JPMorgan BetaBuilders U.S. Mid Cap Equity ETF,Financial,Exchange Traded Fund,USA,-,-,110.07,0.55%,"113,026",,,0.55,113026,Unknown,True,False,0.55,11.635382007206424,,High,0.055735616919574474
921,BBN,BlackRock Taxable Municipal Bond Trust,Financial,Closed-End Fund - Debt,USA,992.39M,12.65,16.06,-0.56%,"104,694",992390000.0,12.65,-0.56,104694,Small Cap,False,True,0.56,11.558806640226416,20.715626734156796,Very Low,-0.22128702880664852
922,BBNX,Beta Bionics Inc,Healthcare,Medical Devices,USA,440.71M,-,9.93,-0.80%,"612,133",440710000.0,,-0.8,612133,Small Cap,False,True,0.8,13.324706491775846,19.903897622996976,Very Low,-0.2811838170717778
923,BBOT,BridgeBio Oncology Therapeutics Inc,Healthcare,Biotechnology,USA,713.09M,-,8.91,-1.33%,"164,718",713090000.0,,-1.33,164718,Small Cap,False,True,1.33,12.011996270775034,20.38511819902391,Very Low,-0.41345589115727166
924,BBP,Virtus Biotech ETF,Financial,Exchange Traded Fund,USA,-,-,83.7,-0.03%,"2,743",,,-0.03,2743,Unknown,False,True,0.03,7.917171988845776,,Mid,-0.08901495472115466
925,BBRE,JPMorgan BetaBuilders MSCI U.S. REIT ETF,Financial,Exchange Traded Fund,USA,-,-,97.29,1.10%,"8,248",,,1.1,8248,Unknown,True,False,1.1,9.017847259860732,,Mid,0.19299909002716245
926,BBSB,JPMorgan BetaBuilders U.S. Treasury Bond 1-3 Year ETF,Financial,Exchange Traded Fund,USA,-,-,98.57,0.06%,"5,886",,,0.06,5886,Unknown,True,False,0.06,8.68050180902826,,Mid,-0.06655365912173117
927,BBSC,JPMorgan BetaBuilders U.S. Small Cap Equity ETF,Financial,Exchange Traded Fund,USA,-,-,76.01,0.72%,"21,423",,,0.72,21423,Unknown,True,False,0.72,9.972267067930954,,Mid,0.09816250860737437
928,BBSI,Barrett Business Services Inc,Industrials,Staffing & Employment Services,USA,745.51M,14.16,29.58,2.35%,"155,922",745510000.0,14.16,2.35,155922,Small Cap,True,False,2.35,11.957117574632568,20.429579107236698,Low,0.5049615289080441
929,BBT,Beacon Financial Corp,Financial,Banks - Regional,USA,2.54B,23.62,30.25,0.00%,"975,736",2540000000.0,23.62,0.0,975736,Mid Cap,False,False,0.0,13.790948361869301,21.655429918370558,Low,-0.08152785618801349
930,BBU,Brookfield Business Partners L.P,Industrials,Conglomerates,Canada,2.76B,-,31.46,0.00%,0,2760000000.0,,0.0,0,Mid Cap,False,False,0.0,0.0,21.738496517037788,Low,-0.08152785618801349
931,BBUC,Brookfield Business Corp,Financial,Asset Management,USA,3.27B,-,34.47,3.05%,"207,228",3270000000.0,,3.05,207228,Mid Cap,True,False,3.05,12.241579740963745,21.908055822161383,Low,0.6796604946813379
932,BBUS,JPMorgan BetaBuilders U.S. Equity ETF,Financial,Exchange Traded Fund,USA,-,-,118.2,0.14%,"252,437",,,0.14,252437,Unknown,True,False,0.14,12.438920952992095,,High,-0.046588063033354735
933,BBVA,Banco Bilbao Vizcaya Argentaria S.A. ADR,Financial,Banks - Diversified,Spain,124.75B,10.60,21.92,0.46%,"1,502,619",124750000000.0,10.6,0.46,1502619,Large Cap,True,False,0.46,14.222720809090829,25.549577571586056,Low,0.033274321320150985
934,BBW,Build A Bear Workshop Inc,Consumer Cyclical,Specialty Retail,USA,492.85M,9.54,38.07,2.64%,"253,980",492850000.0,9.54,2.64,253980,Small Cap,True,False,2.64,12.445014740053173,20.015715428104738,Low,0.5773368147284087
935,BBWI,Bath & Body Works Inc,Consumer Cyclical,Specialty Retail,USA,3.74B,5.89,18.57,-3.93%,"4,471,943",3740000000.0,5.89,-3.93,4471943,Mid Cap,False,True,3.93,15.313333771377307,22.042351448640233,Very Low,-1.0623377640295057
936,BBY,Best Buy Co. Inc,Consumer Cyclical,Specialty Retail,USA,13.49B,12.78,64.5,0.30%,"2,565,297",13490000000.0,12.78,0.3,2565297,Large Cap,True,False,0.3,14.757585209175943,23.325214507240204,Mid,-0.006656870856601882
937,BBYY,GraniteShares YieldBOOST BABA ETF,Financial,Exchange Traded Fund,USA,-,-,12.99,-2.12%,448,,,-2.12,448,Unknown,False,True,2.12,6.1070228877422545,,Very Low,-0.6106161525299889
938,BC,Brunswick Corp,Consumer Cyclical,Recreational Vehicles,USA,4.75B,-,73.3,0.31%,"488,264",4750000000.0,,0.31,488264,Mid Cap,True,False,0.31,13.098613570233221,22.28141045520349,Mid,-0.004161171345554825
939,BCAB,BioAtla Inc,Healthcare,Biotechnology,USA,10.80M,-,0.13,-3.12%,"1,065,956",10800000.0,,-3.12,1065956,Micro Cap,False,True,3.12,13.87938354518327,16.195056784687036,Penny,-0.8601861036346943
940,BCACU,Brookline Capital Acquisition Corp II,Financial,Shell Companies,USA,-,-,,-,0,,,,0,Unknown,False,False,,0.0,,,
941,BCAL,California BanCorp,Financial,Banks - Regional,USA,574.13M,9.22,17.76,-0.45%,"144,935",574130000.0,9.22,-0.45,144935,Small Cap,False,True,0.45,11.884047544655846,20.16836641121893,Very Low,-0.1938343341851309
942,BCAR,D. Boral ARC Acquisition I Corp,Financial,Shell Companies,USA,417.36M,93.62,10.13,0.10%,"5,696",417360000.0,93.62,0.1,5696,Small Cap,True,False,0.1,8.647694999480395,19.849459719074424,Very Low,-0.05657086107754295
943,BCAT,BlackRock Capital Allocation Term Trust,Financial,Closed-End Fund - Equity,USA,1.50B,6.75,14.31,-0.35%,"419,026",1500000000.0,6.75,-0.35,419026,Small Cap,False,True,0.35,12.945690635968974,21.12873094572124,Very Low,-0.16887733907466038
944,BCAX,Bicara Therapeutics Inc,Healthcare,Biotechnology,USA,1.41B,-,21.47,4.73%,"919,780",1410000000.0,,4.73,919780,Small Cap,True,False,4.73,13.731890877210116,21.066855542045708,Low,1.0989380125372432
945,BCBP,BCB Bancorp Inc (NJ),Financial,Banks - Regional,USA,156.58M,-,9.02,-1.10%,"128,699",156580000.0,,-1.1,128699,Micro Cap,False,True,1.1,11.765239393584219,18.869077625830553,Very Low,-0.35605480240318943
946,BCC,Boise Cascade Co,Basic Materials,Lumber & Wood Production,USA,2.62B,20.84,73.2,-2.50%,"412,388",2620000000.0,20.84,-2.5,412388,Mid Cap,False,True,2.5,12.929722357636328,21.686440155101096,Mid,-0.7054527339497769
947,BCCC,Global X Bitcoin Covered Call ETF,Financial,Exchange Traded Fund,USA,-,-,13.57,-0.52%,"14,229",,,-0.52,14229,Unknown,False,True,0.52,9.563107691083898,,Very Low,-0.2113042307624603
948,BCD,abrdn Bloomberg All Comm Longer Dt Strategy K-1 Free ETF,Financial,Exchange Traded Fund,USA,-,-,35.64,0.14%,"276,749",,,0.14,276749,Unknown,True,False,0.14,12.530869850570884,,Low,-0.046588063033354735
949,BCDA,BioCardia Inc,Healthcare,Biotechnology,USA,13.13M,-,1.2,3.45%,"93,454",13130000.0,,3.45,93454,Micro Cap,True,False,3.45,11.445235316000279,16.390410322440438,Penny,0.7794884751232202
950,BCDF,Horizon Kinetics Blockchain Development ETF,Financial,Exchange Traded Fund,USA,-,-,31.1,1.31%,723,,,1.31,723,Unknown,True,False,1.31,6.584791392385716,,Low,0.24540877975915057
951,BCE,BCE Inc,Communication Services,Telecom Services,Canada,22.80B,5.00,24.45,-3.66%,"7,590,262",22800000000.0,5.0,-3.66,7590262,Large Cap,False,True,3.66,15.842376799627875,23.850026372950666,Low,-0.9949538772312352
952,BCFN,Baron Financials ETF,Financial,Exchange Traded Fund,USA,-,-,20.92,0.64%,"1,048",,,0.64,1048,Unknown,True,False,0.64,6.955592608396297,,Low,0.07819691251899795
953,BCG,Binah Capital Group Inc,Financial,Asset Management,USA,38.61M,25.38,2.31,-2.94%,"744,646",38610000.0,25.38,-2.94,744646,Micro Cap,False,True,2.94,13.520665559567565,17.469021894140443,Penny,-0.8152635124358474
954,BCGD,Baron Global Durable Advantage ETF,Financial,Exchange Traded Fund,USA,-,-,23.63,-0.57%,"10,195",,,-0.57,10195,Unknown,False,True,0.57,9.229750765496005,,Low,-0.22378272831769555
955,BCGS,Bancreek Global Select ETF,Financial,Exchange Traded Fund,USA,-,-,24.49,-0.32%,406,,,-0.32,406,Unknown,False,True,0.32,6.008813185442595,,Low,-0.16139024054151924
956,BCH,Banco de Chile ADR,Financial,Banks - Regional,Chile,18.37B,14.66,36.38,-2.31%,"341,416",18370000000.0,14.66,-2.31,341416,Large Cap,False,True,2.31,12.74085988306467,23.63398473622788,Low,-0.658034443239883
957,BCHI,GMO Beyond China ETF,Financial,Exchange Traded Fund,USA,-,-,32.01,-1.35%,652,,,-1.35,652,Unknown,False,True,1.35,6.481577129276431,,Low,-0.41844729017936577
958,BCHP,Principal Focused Blue Chip ETF,Financial,Exchange Traded Fund,USA,-,-,33.02,0.24%,"13,079",,,0.24,13079,Unknown,True,False,0.24,9.47883962501119,,Low,-0.021631067922884203
959,BCHT,Birchtech Corp,Industrials,Pollution & Treatment Controls,USA,48.93M,-,1.86,-3.63%,"118,483",48930000.0,,-3.63,118483,Micro Cap,False,True,3.63,11.682533209344108,17.705901283702666,Penny,-0.987466778698094
960,BCI,abrdn Bloomberg All Commodity Strategy K-1 Free ETF,Financial,Exchange Traded Fund,USA,-,-,24.67,2.45%,"997,029",,,2.45,997029,Unknown,True,False,2.45,13.812536138762084,,Low,0.5299185240185148
961,BCIC,BCP Investment Corp,Financial,Asset Management,USA,94.63M,10.11,7.64,1.19%,"77,967",94630000.0,10.11,1.19,77967,Micro Cap,True,False,1.19,11.264053765083288,18.36548511905189,Very Low,0.2154603856265859
962,BCIL,Bancreek International Large Cap ETF,Financial,Exchange Traded Fund,USA,-,-,26.62,-1.01%,"16,446",,,-1.01,16446,Unknown,False,True,1.01,9.707898368741269,,Low,-0.3335935068037659
963,BCKT,LifeX 2030 Income Bucket ETF,Financial,Exchange Traded Fund,USA,-,-,43.42,-1.82%,6,,,-1.82,6,Unknown,False,True,1.82,1.9459101490553132,,Low,-0.5357451671985773
964,BCLO,iShares BBB-B CLO Active ETF,Financial,Exchange Traded Fund,USA,-,-,49.01,0.51%,"13,105",,,0.51,13105,Unknown,True,False,0.51,9.480825419599443,,Low,0.04575281887538625
965,BCML,BayCom Corp,Financial,Banks - Regional,USA,324.33M,13.65,29.73,0.44%,"7,760",324330000.0,13.65,0.44,7760,Small Cap,True,False,0.44,8.95686647085414,19.597272077020342,Low,0.028282922298056876
966,BCO,Brink's Co,Industrials,Security & Protection Services,USA,4.25B,22.00,103.32,-0.06%,"353,558",4250000000.0,22.0,-0.06,353558,Mid Cap,False,True,0.06,12.775805652796635,22.17018482011803,High,-0.09650205325429581
967,BCOR,Grayscale Bitcoin Adopters ETF,Financial,Exchange Traded Fund,USA,-,-,21.06,-1.06%,647,,,-1.06,647,Unknown,False,True,1.06,6.473890696352274,,Low,-0.3460720043590012
968,BCPC,Balchem Corp,Basic Materials,Specialty Chemicals,USA,5.46B,35.88,170.42,-0.85%,"175,647",5460000000.0,35.88,-0.85,175647,Mid Cap,False,True,0.85,12.076237271349616,22.420714626886376,High,-0.29366231462701303
969,BCPL,BNY Mellon Core Plus ETF,Financial,Exchange Traded Fund,USA,-,-,24.8,0.22%,"75,860",,,0.22,75860,Unknown,True,False,0.22,11.236657997333701,,Low,-0.02662246694497831
970,BCRX,Biocryst Pharmaceuticals Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,2.26B,7.50,9.02,-3.84%,"7,820,211",2260000000.0,7.5,-3.84,7820211,Mid Cap,False,True,3.84,15.87222222212845,21.538630650673085,Very Low,-1.039876468430082
971,BCS,Barclays plc ADR,Financial,Banks - Diversified,United Kingdom,74.88B,9.32,21.8,-0.14%,"7,607,648",74880000000.0,9.32,-0.14,7607648,Large Cap,False,True,0.14,15.844664746496393,25.039152669129102,Low,-0.11646764934267224
972,BCSF,Bain Capital Specialty Finance Inc,Financial,Asset Management,USA,816.05M,8.26,12.58,2.28%,"548,630",816050000.0,8.26,2.28,548630,Small Cap,True,False,2.28,13.215181363362722,20.519986186786394,Very Low,0.48749163233071474
973,BCSM,Baron SMID Cap ETF,Financial,Exchange Traded Fund,USA,-,-,21.9,0.69%,"3,514",,,0.69,3514,Unknown,True,False,0.69,8.164794804244766,,Low,0.0906754100742332
974,BCSS,Bain Capital GSS Investment Corp,Financial,Shell Companies,USA,589.84M,138.36,10.1,-0.10%,"1,800",589840000.0,138.36,-0.1,1800,Small Cap,False,True,0.1,7.496097345175956,20.195361873341046,Very Low,-0.10648485129848402
975,BCTK,Baron Technology ETF,Financial,Exchange Traded Fund,USA,-,-,23.69,0.19%,"11,744",,,0.19,11744,Unknown,True,False,0.19,9.371182897093012,,Low,-0.03410956547811947
976,BCTX,BriaCell Therapeutics Corp,Healthcare,Biotechnology,Canada,29.72M,-,4.1,-0.97%,"112,028",29720000.0,,-0.97,112028,Micro Cap,False,True,0.97,11.626513045332443,17.20733081146121,Penny,-0.3236107087595777
977,BCUS,Bancreek U.S. Large Cap ETF,Financial,Exchange Traded Fund,USA,-,-,32.28,-0.03%,"11,744",,,-0.03,11744,Unknown,False,True,0.03,9.371182897093012,,Low,-0.08901495472115466
978,BCV,Bancroft Fund Ltd,Financial,Closed-End Fund - Debt,USA,126.11M,2.94,21.66,-1.68%,"25,662",126110000.0,2.94,-1.68,25662,Micro Cap,False,True,1.68,10.1528055448198,18.652665107861644,Low,-0.5008053740439186
979,BCX,BlackRock Resources & Commodities Strategy Trust,Financial,Closed-End Fund - Equity,USA,936.20M,4.39,12.28,0.49%,"119,708",936200000.0,4.39,0.49,119708,Small Cap,True,False,0.49,11.692819076689515,20.657339687898393,Very Low,0.04076141985329214
980,BCYC,Bicycle Therapeutics Plc ADR,Healthcare,Biotechnology,United Kingdom,252.15M,-,5.05,3.06%,"324,694",252150000.0,,3.06,324694,Micro Cap,True,False,3.06,12.690641559142685,19.345534710452903,Very Low,0.6821561941923849
981,BDBT,Bluemonte Core Bond ETF,Financial,Exchange Traded Fund,USA,-,-,25.32,0.24%,"32,738",,,0.24,32738,Unknown,True,False,0.24,10.3963223067812,,Low,-0.021631067922884203
982,BDC,Belden Inc,Technology,Communication Equipment,USA,4.46B,19.46,115.05,-1.34%,"161,148",4460000000.0,19.46,-1.34,161148,Mid Cap,False,True,1.34,11.990084681825634,22.2184146032026,High,-0.4159515906683187
983,BDCI,BTC Development Corp,Financial,Shell Companies,USA,346.95M,-,9.97,0.00%,6,346950000.0,,0.0,6,Small Cap,False,False,0.0,1.9459101490553132,19.66469123819209,Very Low,-0.08152785618801349
984,BDCX,"ETRACS Quarterly Pay 1.5X Leveraged MVIS BDC Index ETN due June 10, 20",Financial,Exchange Traded Fund,USA,-,-,20.53,2.26%,"2,714",,,2.26,2714,Unknown,True,False,2.26,7.906547232368036,,Low,0.48250023330862063
985,BDCZ,"ETRACS MVIS Business Development Companies Index ETN due April 26, 204",Financial,Exchange Traded Fund,USA,-,-,15.11,1.64%,529,,,1.64,529,Unknown,True,False,1.64,6.272877006546167,,Very Low,0.32776686362370333
986,BDEC,Innovator U.S. Equity Buffer ETF - December,Financial,Exchange Traded Fund,USA,-,-,48.33,0.06%,"10,275",,,0.06,10275,Unknown,True,False,0.06,9.237566358229774,,Low,-0.06655365912173117
987,BDGS,Bridges Capital Tactical ETF,Financial,Exchange Traded Fund,USA,-,-,34.45,0.18%,"2,499",,,0.18,2499,Unknown,True,False,0.18,7.824046010856292,,Low,-0.036605264989166525
988,BDIV,AAM Brentview Dividend Growth ETF,Financial,Exchange Traded Fund,USA,-,-,22.77,0.11%,"1,341",,,0.11,1341,Unknown,True,False,0.11,7.201916317531627,,Low,-0.0540751615664959
989,BDJ,BlackRock Enhanced Equity Dividend Trust,Financial,Closed-End Fund - Equity,USA,1.55B,5.59,8.77,0.23%,"377,293",1550000000.0,5.59,0.23,377293,Small Cap,True,False,0.23,12.840780003361074,21.161520768522728,Very Low,-0.024126767433931252
990,BDL,"Flanigan's Enterprises, Inc",Consumer Cyclical,Restaurants,USA,59.94M,10.37,32.25,-3.01%,577,59940000.0,10.37,-3.01,577,Micro Cap,False,True,3.01,6.359573868672378,17.90885463653614,Low,-0.8327334090131766
